E V T
-6.800385E+02 -1.718168E+03 +1.038129E+03
-6.800324E+02 -1.720926E+03 +1.040894E+03
-6.800291E+02 -1.720884E+03 +1.040855E+03
-6.800263E+02 -1.717405E+03 +1.037379E+03
-6.800257E+02 -1.712289E+03 +1.032264E+03
-6.800283E+02 -1.710140E+03 +1.030112E+03
-6.800275E+02 -1.711678E+03 +1.031650E+03
-6.800319E+02 -1.711281E+03 +1.031249E+03
-6.800286E+02 -1.704456E+03 +1.024428E+03
-6.800378E+02 -1.689816E+03 +1.009778E+03
-6.800321E+02 -1.672407E+03 +9.923748E+02
-6.800415E+02 -1.663364E+03 +9.833229E+02
-6.800479E+02 -1.669535E+03 +9.894870E+02
-6.800488E+02 -1.686042E+03 +1.005994E+03
-6.800550E+02 -1.700815E+03 +1.020760E+03
-6.800565E+02 -1.707279E+03 +1.027222E+03
-6.800549E+02 -1.708062E+03 +1.028007E+03
-6.800524E+02 -1.707072E+03 +1.027020E+03
-6.800518E+02 -1.705244E+03 +1.025192E+03
-6.800572E+02 -1.702373E+03 +1.022316E+03
-6.800523E+02 -1.699742E+03 +1.019689E+03
-6.800467E+02 -1.699974E+03 +1.019927E+03
-6.800585E+02 -1.701367E+03 +1.021308E+03
-6.800526E+02 -1.700117E+03 +1.020064E+03
-6.800492E+02 -1.698885E+03 +1.018836E+03
-6.800477E+02 -1.701993E+03 +1.021945E+03
-6.800446E+02 -1.709776E+03 +1.029732E+03
-6.800498E+02 -1.719505E+03 +1.039455E+03
-6.800490E+02 -1.727973E+03 +1.047924E+03
-6.800536E+02 -1.732671E+03 +1.052618E+03
-6.800572E+02 -1.732771E+03 +1.052714E+03
-6.800628E+02 -1.729181E+03 +1.049118E+03
-6.800682E+02 -1.722646E+03 +1.042578E+03
-6.800638E+02 -1.715247E+03 +1.035183E+03
-6.800546E+02 -1.710353E+03 +1.030299E+03
-6.800559E+02 -1.709522E+03 +1.029466E+03
-6.800490E+02 -1.712274E+03 +1.032225E+03
-6.800500E+02 -1.715826E+03 +1.035776E+03
-6.800552E+02 -1.715276E+03 +1.035221E+03
-6.800575E+02 -1.707765E+03 +1.027707E+03
-6.800515E+02 -1.696552E+03 +1.016501E+03
-6.800490E+02 -1.688816E+03 +1.008767E+03
-6.800528E+02 -1.687832E+03 +1.007779E+03
-6.800534E+02 -1.691046E+03 +1.010993E+03
-6.800557E+02 -1.693666E+03 +1.013611E+03
-6.800526E+02 -1.691603E+03 +1.011550E+03
-6.800487E+02 -1.686558E+03 +1.006509E+03
-6.800428E+02 -1.686529E+03 +1.006486E+03
-6.800352E+02 -1.694500E+03 +1.014465E+03
-6.800329E+02 -1.703979E+03 +1.023946E+03
-6.800288E+02 -1.708329E+03 +1.028300E+03
-6.800385E+02 -1.706297E+03 +1.026258E+03
-6.800382E+02 -1.701460E+03 +1.021422E+03
-6.800234E+02 -1.699775E+03 +1.019751E+03
-6.800272E+02 -1.704081E+03 +1.024053E+03
-6.800296E+02 -1.710339E+03 +1.030309E+03
-6.800357E+02 -1.713779E+03 +1.033744E+03
-6.800308E+02 -1.713325E+03 +1.033294E+03
-6.800306E+02 -1.711491E+03 +1.031460E+03
-6.800401E+02 -1.709992E+03 +1.029952E+03
-6.800336E+02 -1.707837E+03 +1.027803E+03
-6.800336E+02 -1.706161E+03 +1.026128E+03
-6.800275E+02 -1.706734E+03 +1.026707E+03
-6.800257E+02 -1.707573E+03 +1.027547E+03
-6.800201E+02 -1.706558E+03 +1.026538E+03
-6.800231E+02 -1.706833E+03 +1.026810E+03
-6.800180E+02 -1.713162E+03 +1.033144E+03
-6.800216E+02 -1.723253E+03 +1.043231E+03
-6.800239E+02 -1.730242E+03 +1.050218E+03
-6.800267E+02 -1.731619E+03 +1.051592E+03
-6.800273E+02 -1.729317E+03 +1.049290E+03
-6.800285E+02 -1.723911E+03 +1.043882E+03
-6.800193E+02 -1.713815E+03 +1.033796E+03
-6.800219E+02 -1.699562E+03 +1.019541E+03
-6.800254E+02 -1.684440E+03 +1.004414E+03
-6.800152E+02 -1.674737E+03 +9.947216E+02
-6.800164E+02 -1.676254E+03 +9.962380E+02
-6.800045E+02 -1.687535E+03 +1.007530E+03
-6.800042E+02 -1.700976E+03 +1.020972E+03
-6.800093E+02 -1.711720E+03 +1.031711E+03
-6.800040E+02 -1.718416E+03 +1.038412E+03
-6.800045E+02 -1.721883E+03 +1.041879E+03
-6.800139E+02 -1.723582E+03 +1.043568E+03
-6.800116E+02 -1.724084E+03 +1.044073E+03
-6.800160E+02 -1.723943E+03 +1.043927E+03
-6.800101E+02 -1.724580E+03 +1.044570E+03
-6.800152E+02 -1.727894E+03 +1.047878E+03
-6.800165E+02 -1.733405E+03 +1.053389E+03
-6.800127E+02 -1.738039E+03 +1.058027E+03
-6.800122E+02 -1.739311E+03 +1.059299E+03
-6.800227E+02 -1.736895E+03 +1.056873E+03
-6.800203E+02 -1.732010E+03 +1.051990E+03
-6.800234E+02 -1.727717E+03 +1.047693E+03
-6.800224E+02 -1.726783E+03 +1.046761E+03
-6.800201E+02 -1.727920E+03 +1.047900E+03
-6.800237E+02 -1.728611E+03 +1.048587E+03
-6.800285E+02 -1.726984E+03 +1.046956E+03
-6.800257E+02 -1.724152E+03 +1.044126E+03
-6.800275E+02 -1.725020E+03 +1.044993E+03
-6.800234E+02 -1.731960E+03 +1.051937E+03
-6.800357E+02 -1.739299E+03 +1.059263E+03
-6.800311E+02 -1.740255E+03 +1.060224E+03
-6.800316E+02 -1.733879E+03 +1.053847E+03
-6.800285E+02 -1.723079E+03 +1.043050E+03
-6.800349E+02 -1.712301E+03 +1.032266E+03
-6.800377E+02 -1.704863E+03 +1.024825E+03
-6.800416E+02 -1.701285E+03 +1.021243E+03
-6.800475E+02 -1.701734E+03 +1.021686E+03
-6.800408E+02 -1.705596E+03 +1.025555E+03
-6.800373E+02 -1.708219E+03 +1.028182E+03
-6.800442E+02 -1.704664E+03 +1.024620E+03
-6.800385E+02 -1.700027E+03 +1.019988E+03
-6.800421E+02 -1.703136E+03 +1.023094E+03
-6.800483E+02 -1.709626E+03 +1.029578E+03
-6.800462E+02 -1.713543E+03 +1.033497E+03
-6.800473E+02 -1.714691E+03 +1.034644E+03
-6.800480E+02 -1.712508E+03 +1.032460E+03
-6.800403E+02 -1.706637E+03 +1.026597E+03
-6.800482E+02 -1.699806E+03 +1.019758E+03
-6.800595E+02 -1.695697E+03 +1.015638E+03
-6.800587E+02 -1.694533E+03 +1.014475E+03
-6.800572E+02 -1.694821E+03 +1.014764E+03
-6.800544E+02 -1.696427E+03 +1.016373E+03
-6.800598E+02 -1.698798E+03 +1.018738E+03
-6.800580E+02 -1.699721E+03 +1.019663E+03
-6.800611E+02 -1.696917E+03 +1.016856E+03
-6.800567E+02 -1.691717E+03 +1.011660E+03
-6.800577E+02 -1.689906E+03 +1.009848E+03
-6.800726E+02 -1.694152E+03 +1.014079E+03
-6.800765E+02 -1.699365E+03 +1.019288E+03
-6.800793E+02 -1.699061E+03 +1.018982E+03
-6.800646E+02 -1.695168E+03 +1.015104E+03
-6.800579E+02 -1.694548E+03 +1.014490E+03
-6.800690E+02 -1.702149E+03 +1.022080E+03
-6.800741E+02 -1.715416E+03 +1.035342E+03
-6.800731E+02 -1.728339E+03 +1.048266E+03
-6.800759E+02 -1.736734E+03 +1.056659E+03
-6.800841E+02 -1.739500E+03 +1.059416E+03
-6.800797E+02 -1.737884E+03 +1.057805E+03
-6.800902E+02 -1.733795E+03 +1.053705E+03
-6.800974E+02 -1.729567E+03 +1.049470E+03
-6.800915E+02 -1.727022E+03 +1.046930E+03
-6.800854E+02 -1.725851E+03 +1.045766E+03
-6.800856E+02 -1.723386E+03 +1.043300E+03
-6.800828E+02 -1.718226E+03 +1.038143E+03
-6.800782E+02 -1.714338E+03 +1.034260E+03
-6.800685E+02 -1.715141E+03 +1.035073E+03
-6.800662E+02 -1.717572E+03 +1.037506E+03
-6.800590E+02 -1.718320E+03 +1.038261E+03
-6.800421E+02 -1.716709E+03 +1.036666E+03
-6.800457E+02 -1.712202E+03 +1.032157E+03
-6.800485E+02 -1.707959E+03 +1.027910E+03
-6.800659E+02 -1.710024E+03 +1.029958E+03
-6.800715E+02 -1.720698E+03 +1.040626E+03
-6.800815E+02 -1.736498E+03 +1.056417E+03
-6.800831E+02 -1.750963E+03 +1.070880E+03
-6.800936E+02 -1.758970E+03 +1.078876E+03
-6.801026E+02 -1.758480E+03 +1.078378E+03
-6.801077E+02 -1.750204E+03 +1.070097E+03
-6.801053E+02 -1.737088E+03 +1.056983E+03
-6.801158E+02 -1.723397E+03 +1.043281E+03
-6.801107E+02 -1.713768E+03 +1.033657E+03
-6.801076E+02 -1.713247E+03 +1.033140E+03
-6.801092E+02 -1.722810E+03 +1.042701E+03
-6.801056E+02 -1.737288E+03 +1.057183E+03
-6.801020E+02 -1.752377E+03 +1.072275E+03
-6.801046E+02 -1.764767E+03 +1.084663E+03
-6.801097E+02 -1.770856E+03 +1.090747E+03
-6.801131E+02 -1.768718E+03 +1.088605E+03
-6.801179E+02 -1.758633E+03 +1.078515E+03
-6.801217E+02 -1.743776E+03 +1.063654E+03
-6.801191E+02 -1.729388E+03 +1.049269E+03
-6.801281E+02 -1.720689E+03 +1.040561E+03
-6.801176E+02 -1.721473E+03 +1.041355E+03
-6.801141E+02 -1.727026E+03 +1.046912E+03
-6.801018E+02 -1.730335E+03 +1.050233E+03
-6.800987E+02 -1.727770E+03 +1.047672E+03
-6.800974E+02 -1.719391E+03 +1.039293E+03
-6.800948E+02 -1.710340E+03 +1.030246E+03
-6.800935E+02 -1.708029E+03 +1.027936E+03
-6.800971E+02 -1.716226E+03 +1.036129E+03
-6.800923E+02 -1.730750E+03 +1.050658E+03
-6.800877E+02 -1.744513E+03 +1.064425E+03
-6.800882E+02 -1.754470E+03 +1.074381E+03
-6.800890E+02 -1.758151E+03 +1.078062E+03
-6.800836E+02 -1.751365E+03 +1.071281E+03
-6.800784E+02 -1.736534E+03 +1.056456E+03
-6.800759E+02 -1.723535E+03 +1.043459E+03
-6.800723E+02 -1.716747E+03 +1.036675E+03
-6.800759E+02 -1.712581E+03 +1.032505E+03
-6.800813E+02 -1.710931E+03 +1.030850E+03
-6.800810E+02 -1.714116E+03 +1.034035E+03
-6.800921E+02 -1.719525E+03 +1.039433E+03
-6.801015E+02 -1.723399E+03 +1.043298E+03
-6.801048E+02 -1.727386E+03 +1.047282E+03
-6.801018E+02 -1.733894E+03 +1.053793E+03
-6.800974E+02 -1.739348E+03 +1.059250E+03
-6.800964E+02 -1.741476E+03 +1.061380E+03
-6.800895E+02 -1.740383E+03 +1.060293E+03
-6.800769E+02 -1.735983E+03 +1.055906E+03
-6.800874E+02 -1.729091E+03 +1.049003E+03
-6.800856E+02 -1.720702E+03 +1.040617E+03
-6.800897E+02 -1.713653E+03 +1.033563E+03
-6.800889E+02 -1.713449E+03 +1.033360E+03
-6.800856E+02 -1.722468E+03 +1.042382E+03
-6.800711E+02 -1.734071E+03 +1.054000E+03
-6.800795E+02 -1.743235E+03 +1.063155E+03
-6.800772E+02 -1.750591E+03 +1.070514E+03
-6.800792E+02 -1.756101E+03 +1.076021E+03
-6.800767E+02 -1.758192E+03 +1.078116E+03
-6.800813E+02 -1.756526E+03 +1.076445E+03
-6.800810E+02 -1.751588E+03 +1.071507E+03
-6.800780E+02 -1.744018E+03 +1.063940E+03
-6.800928E+02 -1.735173E+03 +1.055080E+03
-6.800989E+02 -1.730673E+03 +1.050574E+03
-6.800954E+02 -1.731782E+03 +1.051687E+03
-6.800944E+02 -1.732171E+03 +1.052077E+03
-6.800926E+02 -1.729021E+03 +1.048929E+03
-6.800987E+02 -1.724499E+03 +1.044401E+03
-6.801061E+02 -1.720834E+03 +1.040728E+03
-6.801071E+02 -1.716792E+03 +1.036685E+03
-6.801012E+02 -1.713132E+03 +1.033031E+03
-6.800938E+02 -1.714105E+03 +1.034011E+03
-6.800908E+02 -1.718682E+03 +1.038592E+03
-6.800823E+02 -1.721398E+03 +1.041315E+03
-6.800862E+02 -1.719309E+03 +1.039223E+03
-6.800818E+02 -1.714913E+03 +1.034831E+03
-6.800841E+02 -1.712550E+03 +1.032466E+03
-6.800787E+02 -1.714151E+03 +1.034072E+03
-6.800838E+02 -1.718750E+03 +1.038667E+03
-6.800823E+02 -1.723943E+03 +1.043861E+03
-6.800859E+02 -1.727016E+03 +1.046931E+03
-6.800869E+02 -1.727335E+03 +1.047248E+03
-6.800733E+02 -1.728627E+03 +1.048553E+03
-6.800608E+02 -1.731339E+03 +1.051278E+03
-6.800618E+02 -1.731884E+03 +1.051822E+03
-6.800519E+02 -1.728826E+03 +1.048774E+03
-6.800498E+02 -1.721605E+03 +1.041555E+03
-6.800524E+02 -1.709828E+03 +1.029775E+03
-6.800526E+02 -1.696224E+03 +1.016171E+03
-6.800549E+02 -1.687231E+03 +1.007176E+03
-6.800552E+02 -1.686322E+03 +1.006267E+03
-6.800634E+02 -1.691023E+03 +1.010960E+03
-6.800664E+02 -1.698674E+03 +1.018608E+03
-6.800693E+02 -1.707549E+03 +1.027479E+03
-6.800662E+02 -1.715252E+03 +1.035185E+03
-6.800588E+02 -1.720304E+03 +1.040246E+03
-6.800570E+02 -1.722945E+03 +1.042888E+03
-6.800608E+02 -1.721623E+03 +1.041562E+03
-6.800503E+02 -1.714783E+03 +1.034732E+03
-6.800547E+02 -1.704389E+03 +1.024334E+03
-6.800556E+02 -1.695758E+03 +1.015702E+03
-6.800559E+02 -1.697767E+03 +1.017711E+03
-6.800511E+02 -1.709669E+03 +1.029618E+03
-6.800511E+02 -1.719822E+03 +1.039771E+03
-6.800465E+02 -1.723486E+03 +1.043440E+03
-6.800516E+02 -1.722955E+03 +1.042904E+03
-6.800470E+02 -1.721106E+03 +1.041059E+03
-6.800536E+02 -1.718586E+03 +1.038532E+03
-6.800477E+02 -1.716364E+03 +1.036316E+03
-6.800447E+02 -1.714704E+03 +1.034659E+03
-6.800452E+02 -1.712676E+03 +1.032631E+03
-6.800383E+02 -1.712203E+03 +1.032164E+03
-6.800403E+02 -1.714060E+03 +1.034020E+03
-6.800414E+02 -1.715327E+03 +1.035285E+03
-6.800311E+02 -1.715398E+03 +1.035367E+03
-6.800268E+02 -1.714260E+03 +1.034233E+03
-6.800303E+02 -1.711137E+03 +1.031107E+03
-6.800477E+02 -1.708601E+03 +1.028554E+03
-6.800357E+02 -1.707305E+03 +1.027269E+03
-6.800316E+02 -1.705602E+03 +1.025571E+03
-6.800283E+02 -1.702922E+03 +1.022894E+03
-6.800247E+02 -1.698327E+03 +1.018302E+03
-6.800286E+02 -1.691565E+03 +1.011537E+03
-6.800298E+02 -1.686753E+03 +1.006723E+03
-6.800275E+02 -1.691381E+03 +1.011354E+03
-6.800304E+02 -1.702363E+03 +1.022332E+03
-6.800365E+02 -1.713320E+03 +1.033284E+03
-6.800373E+02 -1.720068E+03 +1.040031E+03
-6.800365E+02 -1.719177E+03 +1.039141E+03
-6.800306E+02 -1.711677E+03 +1.031647E+03
-6.800326E+02 -1.701569E+03 +1.021537E+03
-6.800380E+02 -1.691709E+03 +1.011671E+03
-6.800429E+02 -1.683966E+03 +1.003923E+03
-6.800477E+02 -1.681470E+03 +1.001423E+03
-6.800549E+02 -1.685477E+03 +1.005422E+03
-6.800557E+02 -1.691819E+03 +1.011764E+03
-6.800634E+02 -1.696650E+03 +1.016586E+03
-6.800601E+02 -1.698152E+03 +1.018092E+03
-6.800603E+02 -1.695729E+03 +1.015668E+03
-6.800513E+02 -1.691212E+03 +1.011161E+03
-6.800492E+02 -1.688327E+03 +1.008277E+03
-6.800403E+02 -1.693358E+03 +1.013318E+03
-6.800396E+02 -1.705857E+03 +1.025817E+03
-6.800319E+02 -1.714859E+03 +1.034827E+03
-6.800311E+02 -1.715320E+03 +1.035289E+03
-6.800260E+02 -1.711381E+03 +1.031355E+03
-6.800254E+02 -1.708480E+03 +1.028454E+03
-6.800311E+02 -1.708317E+03 +1.028286E+03
-6.800301E+02 -1.709487E+03 +1.029457E+03
-6.800352E+02 -1.711017E+03 +1.030982E+03
-6.800362E+02 -1.711853E+03 +1.031816E+03
-6.800424E+02 -1.709527E+03 +1.029485E+03
-6.800429E+02 -1.702598E+03 +1.022555E+03
-6.800436E+02 -1.692725E+03 +1.012681E+03
-6.800423E+02 -1.685805E+03 +1.005763E+03
-6.800347E+02 -1.686202E+03 +1.006168E+03
-6.800406E+02 -1.691106E+03 +1.011065E+03
-6.800473E+02 -1.695064E+03 +1.015017E+03
-6.800465E+02 -1.695509E+03 +1.015462E+03
-6.800480E+02 -1.694072E+03 +1.014024E+03
-6.800577E+02 -1.693819E+03 +1.013762E+03
-6.800572E+02 -1.696342E+03 +1.016285E+03
-6.800441E+02 -1.701539E+03 +1.021495E+03
-6.800388E+02 -1.707631E+03 +1.027592E+03
-6.800237E+02 -1.712491E+03 +1.032468E+03
-6.800132E+02 -1.715329E+03 +1.035315E+03
-6.800196E+02 -1.716032E+03 +1.036013E+03
-6.800162E+02 -1.714900E+03 +1.034883E+03
-6.800034E+02 -1.713296E+03 +1.033292E+03
-6.800034E+02 -1.712297E+03 +1.032294E+03
-6.800027E+02 -1.710083E+03 +1.030081E+03
-6.799981E+02 -1.703680E+03 +1.023682E+03
-6.800053E+02 -1.692207E+03 +1.012202E+03
-6.799999E+02 -1.677727E+03 +9.977270E+02
-6.799970E+02 -1.663985E+03 +9.839881E+02
-6.799968E+02 -1.655152E+03 +9.751551E+02
-6.799934E+02 -1.655155E+03 +9.751613E+02
-6.800078E+02 -1.661467E+03 +9.814592E+02
-6.800086E+02 -1.668069E+03 +9.880605E+02
-6.800109E+02 -1.672903E+03 +9.928920E+02
-6.800032E+02 -1.677139E+03 +9.971360E+02
-6.800145E+02 -1.681780E+03 +1.001766E+03
-6.800196E+02 -1.685846E+03 +1.005827E+03
-6.800150E+02 -1.689122E+03 +1.009108E+03
-6.800078E+02 -1.693335E+03 +1.013327E+03
-6.800086E+02 -1.700399E+03 +1.020390E+03
-6.800155E+02 -1.708461E+03 +1.028445E+03
-6.800145E+02 -1.712150E+03 +1.032136E+03
-6.800137E+02 -1.708959E+03 +1.028946E+03
-6.800170E+02 -1.702113E+03 +1.022096E+03
-6.800214E+02 -1.696077E+03 +1.016056E+03
-6.800145E+02 -1.691565E+03 +1.011551E+03
-6.800155E+02 -1.686642E+03 +1.006627E+03
-6.800158E+02 -1.679366E+03 +9.993497E+02
-6.800129E+02 -1.669097E+03 +9.890837E+02
-6.800139E+02 -1.658841E+03 +9.788267E+02
-6.800134E+02 -1.653429E+03 +9.734159E+02
-6.800106E+02 -1.654411E+03 +9.744006E+02
-6.800050E+02 -1.660628E+03 +9.806225E+02
-6.799983E+02 -1.671140E+03 +9.911421E+02
-6.800060E+02 -1.683602E+03 +1.003596E+03
-6.800094E+02 -1.695014E+03 +1.015004E+03
-6.800165E+02 -1.703683E+03 +1.023667E+03
-6.800114E+02 -1.708334E+03 +1.028323E+03
-6.800145E+02 -1.706714E+03 +1.026700E+03
-6.800206E+02 -1.698955E+03 +1.018934E+03
-6.800193E+02 -1.690620E+03 +1.010601E+03
-6.800170E+02 -1.687521E+03 +1.007504E+03
-6.800098E+02 -1.688979E+03 +1.008969E+03
-6.800116E+02 -1.692600E+03 +1.012588E+03
-6.800163E+02 -1.696765E+03 +1.016749E+03
-6.800139E+02 -1.699962E+03 +1.019949E+03
-6.800139E+02 -1.702706E+03 +1.022692E+03
-6.800129E+02 -1.707021E+03 +1.027008E+03
-6.800045E+02 -1.713004E+03 +1.032999E+03
-6.800009E+02 -1.718303E+03 +1.038302E+03
-6.800004E+02 -1.719748E+03 +1.039748E+03
-6.800030E+02 -1.715424E+03 +1.035421E+03
-6.800001E+02 -1.707154E+03 +1.027153E+03
-6.799993E+02 -1.700194E+03 +1.020195E+03
-6.799901E+02 -1.696592E+03 +1.016602E+03
-6.799945E+02 -1.693642E+03 +1.013648E+03
-6.800014E+02 -1.688502E+03 +1.008501E+03
-6.800027E+02 -1.680866E+03 +1.000863E+03
-6.800076E+02 -1.673068E+03 +9.930605E+02
-6.800040E+02 -1.667517E+03 +9.875129E+02
-6.800070E+02 -1.665201E+03 +9.851935E+02
-6.799996E+02 -1.664583E+03 +9.845833E+02
-6.799953E+02 -1.664380E+03 +9.843843E+02
-6.799917E+02 -1.666084E+03 +9.860921E+02
-6.800045E+02 -1.670103E+03 +9.900987E+02
-6.800078E+02 -1.674825E+03 +9.948171E+02
-6.800142E+02 -1.679451E+03 +9.994367E+02
-6.800196E+02 -1.683672E+03 +1.003652E+03
-6.800137E+02 -1.687167E+03 +1.007153E+03
-6.800096E+02 -1.689671E+03 +1.009661E+03
-6.800135E+02 -1.689600E+03 +1.009587E+03
-6.800045E+02 -1.684768E+03 +1.004763E+03
-6.800016E+02 -1.676073E+03 +9.960715E+02
-6.800039E+02 -1.669967E+03 +9.899632E+02
-6.800037E+02 -1.673210E+03 +9.932059E+02
-6.800050E+02 -1.683583E+03 +1.003578E+03
-6.800045E+02 -1.692987E+03 +1.012983E+03
-6.800078E+02 -1.696771E+03 +1.016763E+03
-6.800124E+02 -1.695335E+03 +1.015323E+03
-6.800170E+02 -1.692621E+03 +1.012604E+03
-6.800231E+02 -1.694141E+03 +1.014118E+03
-6.800234E+02 -1.702294E+03 +1.022271E+03
-6.800173E+02 -1.713657E+03 +1.033640E+03
-6.800132E+02 -1.723722E+03 +1.043708E+03
-6.800073E+02 -1.730224E+03 +1.050216E+03
-6.800091E+02 -1.732027E+03 +1.052018E+03
-6.800117E+02 -1.729639E+03 +1.049628E+03
-6.800032E+02 -1.723299E+03 +1.043296E+03
-6.800065E+02 -1.713637E+03 +1.033631E+03
-6.800157E+02 -1.702507E+03 +1.022491E+03
-6.800198E+02 -1.691914E+03 +1.011895E+03
-6.800160E+02 -1.683591E+03 +1.003575E+03
-6.800160E+02 -1.677662E+03 +9.976458E+02
-6.800111E+02 -1.673802E+03 +9.937913E+02
-6.800088E+02 -1.673232E+03 +9.932230E+02
-6.800132E+02 -1.675439E+03 +9.954258E+02
-6.800045E+02 -1.677436E+03 +9.974318E+02
-6.799919E+02 -1.679699E+03 +9.997069E+02
-6.799978E+02 -1.685027E+03 +1.005029E+03
-6.800024E+02 -1.696087E+03 +1.016084E+03
-6.800081E+02 -1.711753E+03 +1.031745E+03
-6.800084E+02 -1.725165E+03 +1.045157E+03
-6.800112E+02 -1.729877E+03 +1.049865E+03
-6.800230E+02 -1.723417E+03 +1.043394E+03
-6.800119E+02 -1.708720E+03 +1.028708E+03
-6.800180E+02 -1.694298E+03 +1.014280E+03
-6.800175E+02 -1.687552E+03 +1.007535E+03
-6.800168E+02 -1.687253E+03 +1.007236E+03
-6.800155E+02 -1.687387E+03 +1.007372E+03
-6.800104E+02 -1.685421E+03 +1.005410E+03
-6.800078E+02 -1.684061E+03 +1.004053E+03
-6.800091E+02 -1.686274E+03 +1.006265E+03
-6.800199E+02 -1.690575E+03 +1.010555E+03
-6.800140E+02 -1.694145E+03 +1.014131E+03
-6.800135E+02 -1.696190E+03 +1.016177E+03
-6.800168E+02 -1.697098E+03 +1.017081E+03
-6.800217E+02 -1.697250E+03 +1.017228E+03
-6.800199E+02 -1.694997E+03 +1.014977E+03
-6.800119E+02 -1.689694E+03 +1.009682E+03
-6.800076E+02 -1.682544E+03 +1.002536E+03
-6.800068E+02 -1.676938E+03 +9.969310E+02
-6.800037E+02 -1.676604E+03 +9.966004E+02
-6.800111E+02 -1.683287E+03 +1.003276E+03
-6.800153E+02 -1.693979E+03 +1.013964E+03
-6.800186E+02 -1.701327E+03 +1.021308E+03
-6.800114E+02 -1.703402E+03 +1.023390E+03
-6.799984E+02 -1.703149E+03 +1.023151E+03
-6.799963E+02 -1.702568E+03 +1.022572E+03
-6.799899E+02 -1.699843E+03 +1.019853E+03
-6.799937E+02 -1.695170E+03 +1.015177E+03
-6.799881E+02 -1.693241E+03 +1.013253E+03
-6.799935E+02 -1.693705E+03 +1.013711E+03
-6.799940E+02 -1.693603E+03 +1.013609E+03
-6.799925E+02 -1.694124E+03 +1.014132E+03
-6.799958E+02 -1.696848E+03 +1.016852E+03
-6.799937E+02 -1.700953E+03 +1.020960E+03
-6.799894E+02 -1.705880E+03 +1.025891E+03
-6.799881E+02 -1.711681E+03 +1.031693E+03
-6.799833E+02 -1.716866E+03 +1.036883E+03
-6.799802E+02 -1.718885E+03 +1.038905E+03
-6.799748E+02 -1.717990E+03 +1.038016E+03
-6.799768E+02 -1.718247E+03 +1.038270E+03
-6.799684E+02 -1.721352E+03 +1.041384E+03
-6.799656E+02 -1.722532E+03 +1.042566E+03
-6.799784E+02 -1.717225E+03 +1.037247E+03
-6.799797E+02 -1.705064E+03 +1.025084E+03
-6.799824E+02 -1.690905E+03 +1.010922E+03
-6.799916E+02 -1.684250E+03 +1.004259E+03
-6.799917E+02 -1.688259E+03 +1.008268E+03
-6.799917E+02 -1.695606E+03 +1.015615E+03
-6.799976E+02 -1.700312E+03 +1.020315E+03
-6.799938E+02 -1.701051E+03 +1.021057E+03
-6.799935E+02 -1.698473E+03 +1.018480E+03
-6.799861E+02 -1.698078E+03 +1.018092E+03
-6.799853E+02 -1.699612E+03 +1.019626E+03
-6.799871E+02 -1.698635E+03 +1.018647E+03
-6.799810E+02 -1.693507E+03 +1.013526E+03
-6.799805E+02 -1.683305E+03 +1.003324E+03
-6.799771E+02 -1.672898E+03 +9.929205E+02
-6.799845E+02 -1.668812E+03 +9.888273E+02
-6.799799E+02 -1.670588E+03 +9.906083E+02
-6.799771E+02 -1.676315E+03 +9.963375E+02
-6.799715E+02 -1.684558E+03 +1.004587E+03
-6.799766E+02 -1.690643E+03 +1.010666E+03
-6.799812E+02 -1.690468E+03 +1.010487E+03
-6.799751E+02 -1.684559E+03 +1.004584E+03
-6.799855E+02 -1.678412E+03 +9.984263E+02
-6.799855E+02 -1.676542E+03 +9.965560E+02
-6.800035E+02 -1.679050E+03 +9.990461E+02
-6.800004E+02 -1.682421E+03 +1.002421E+03
-6.800037E+02 -1.683554E+03 +1.003550E+03
-6.799981E+02 -1.683190E+03 +1.003192E+03
-6.799966E+02 -1.683537E+03 +1.003540E+03
-6.799945E+02 -1.685386E+03 +1.005391E+03
-6.800014E+02 -1.689618E+03 +1.009617E+03
-6.799984E+02 -1.692546E+03 +1.012548E+03
-6.800094E+02 -1.689869E+03 +1.009859E+03
-6.800176E+02 -1.684836E+03 +1.004818E+03
-6.800099E+02 -1.680797E+03 +1.000787E+03
-6.800096E+02 -1.675545E+03 +9.955358E+02
-6.800045E+02 -1.671039E+03 +9.910347E+02
-6.799953E+02 -1.669046E+03 +9.890512E+02
-6.799904E+02 -1.669574E+03 +9.895836E+02
-6.799848E+02 -1.672119E+03 +9.921341E+02
-6.799960E+02 -1.675251E+03 +9.952546E+02
-6.800060E+02 -1.679436E+03 +9.994299E+02
-6.800086E+02 -1.686329E+03 +1.006320E+03
-6.800122E+02 -1.695328E+03 +1.015316E+03
-6.800094E+02 -1.702823E+03 +1.022813E+03
-6.800025E+02 -1.705347E+03 +1.025344E+03
-6.800001E+02 -1.704813E+03 +1.024813E+03
-6.799999E+02 -1.704988E+03 +1.024989E+03
-6.800193E+02 -1.707003E+03 +1.026983E+03
-6.800194E+02 -1.709495E+03 +1.029476E+03
-6.800214E+02 -1.708181E+03 +1.028159E+03
-6.800229E+02 -1.700614E+03 +1.020592E+03
-6.800119E+02 -1.690551E+03 +1.010539E+03
-6.800106E+02 -1.684330E+03 +1.004320E+03
-6.800147E+02 -1.685091E+03 +1.005076E+03
-6.800053E+02 -1.690853E+03 +1.010848E+03
-6.800050E+02 -1.695603E+03 +1.015598E+03
